"","row_id","timestamp","Anon.Student.Id","content_id","content_type_id","task_container_id","user_answer","answered_correctly","prior_question_elapsed_time","prior_question_had_explanation"
"8786274",8786273,360075912,191372430,7370,0,110,2,0,76200,"False"
"8786275",8786274,360075912,191372430,7366,0,110,1,0,76200,"False"
"8786276",8786275,360075912,191372430,7368,0,110,3,0,76200,"False"
"8786277",8786276,471449058,191372430,6248,0,103,3,0,107800,"False"
"8786278",8786277,768477344,191372430,4132,0,111,0,0,46000,"True"
"8786279",8786278,768528653,191372430,4704,0,112,1,1,29000,"True"
"8786280",8786279,768581717,191372430,4791,0,113,1,1,27000,"True"
"8786281",8786280,768649931,191372430,5245,0,114,2,1,31000,"True"
"8786282",8786281,768689834,191372430,6032,0,115,3,1,42000,"True"
"8786283",8786282,768731691,191372430,6191,0,116,1,1,21000,"True"
"8786284",8786283,768789456,191372430,5548,0,117,3,0,21000,"True"
"8786285",8786284,768814897,191372430,6408,0,118,3,1,31000,"True"
"8786286",8786285,768873058,191372430,4412,0,119,0,1,12000,"True"
"8786287",8786286,768934492,191372430,4074,0,120,3,1,45000,"True"
"8786288",8786287,768979471,191372430,6158,0,121,3,0,41000,"True"
"8786289",8786288,769023602,191372430,4220,0,122,1,1,11000,"True"
"8786290",8786289,769079019,191372430,6432,0,123,1,0,9000,"True"
"8786291",8786290,769114768,191372430,4700,0,124,1,1,24000,"True"
"8786292",8786291,769157232,191372430,5719,0,125,2,1,5000,"True"
"8786293",8786292,769208399,191372430,3622,0,126,2,1,28000,"True"
"8786294",8786293,769247929,191372430,3731,0,127,2,1,37000,"True"
"8786295",8786294,769272395,191372430,4718,0,128,3,0,28000,"True"
"8786296",8786295,769384848,191372430,6423,0,129,3,0,10000,"True"
"8786297",8786296,769419276,191372430,6423,0,130,1,1,29000,"True"
"8786298",8786297,769449841,191372430,6432,0,131,0,1,21000,"True"
"8786299",8786298,769478373,191372430,5597,0,132,3,1,24000,"False"
"8786300",8786299,769525148,191372430,6117,0,133,2,1,15000,"True"
"8786301",8786300,769568505,191372430,4140,0,134,1,0,30000,"True"
"8786302",8786301,769755020,191372430,6153,0,135,1,0,18000,"True"
"8786303",8786302,769851155,191372430,6153,0,136,2,1,39000,"True"
"8786304",8786303,769863432,191372430,4418,0,137,3,1,13000,"True"
"8786305",8786304,769935020,191372430,4406,0,138,2,0,9000,"False"
"8786306",8786305,769966874,191372430,4473,0,139,1,1,31000,"True"
"8786307",8786306,769995656,191372430,4472,0,140,0,0,14000,"True"
"8786308",8786307,770042156,191372430,4995,0,141,1,0,18000,"True"
"8786309",8786308,770097718,191372430,5657,0,142,0,1,22000,"True"
"8786310",8786309,770170972,191372430,4978,0,143,0,1,30000,"True"
"8786311",8786310,770222664,191372430,3649,0,144,1,1,54000,"True"
"8786312",8786311,770420925,191372430,6185,0,145,2,0,36000,"True"
"8786313",8786312,770475880,191372430,6461,0,146,2,1,34000,"True"
"8786314",8786313,770509483,191372430,3636,0,147,1,1,24000,"True"
"8786315",8786314,770542377,191372430,6056,0,148,1,1,22000,"True"
"8786316",8786315,770563409,191372430,5458,0,149,1,1,20000,"True"
"8786317",8786316,770598778,191372430,4414,0,150,3,1,14000,"True"
"8786318",8786317,770662947,191372430,5168,0,151,1,1,13000,"True"
"8786319",8786318,770710793,191372430,3632,0,152,2,1,38000,"True"
"8786320",8786319,770785933,191372430,4981,0,153,0,1,23000,"True"
"8786321",8786320,770851311,191372430,3878,0,154,1,1,46000,"True"
"8786322",8786321,770904351,191372430,5600,0,155,0,1,35000,"True"
"8786323",8786322,994476599,191372430,4533,0,156,2,0,28000,"True"
"8786324",8786323,1218056936,191372430,4131,0,157,3,1,38000,"True"
"8786325",8786324,1218086869,191372430,4376,0,158,1,1,33000,"True"
"8786326",8786325,1218104211,191372430,4634,0,159,3,0,7000,"True"
"8786327",8786326,1218149344,191372430,6002,0,160,1,0,7000,"True"
"8786328",8786327,1218344173,191372430,6106,0,162,2,1,23000,"True"
"8786329",8786328,1218369974,191372430,6185,0,163,0,0,8000,"True"
"8786330",8786329,1352041462,191372430,6106,0,161,0,0,10000,"True"
"8786331",8786330,1485928985,191372430,4039,0,164,3,0,31000,"True"
"8786332",8786331,1486048220,191372430,6250,0,165,1,1,36000,"True"
"8810686",8810685,0,191892840,7900,0,0,0,1,NA,""
"8810687",8810686,20034,191892840,7876,0,1,2,0,9000,"False"
"8810688",8810687,40781,191892840,175,0,2,3,0,18000,"False"
"8810689",8810688,57916,191892840,1278,0,3,3,1,18000,"False"
"8810690",8810689,128457,191892840,2064,0,4,1,1,15000,"False"
"8810691",8810690,128457,191892840,2065,0,4,2,1,15000,"False"
"8810692",8810691,128457,191892840,2063,0,4,1,0,15000,"False"
"8810693",8810692,171012,191892840,3364,0,5,1,1,22666,"False"
"8810694",8810693,171012,191892840,3365,0,5,0,0,22666,"False"
"8810695",8810694,171012,191892840,3363,0,5,2,0,22666,"False"
"8810696",8810695,222278,191892840,2946,0,6,1,0,13000,"False"
"8810697",8810696,222278,191892840,2947,0,6,1,1,13000,"False"
"8810698",8810697,222278,191892840,2948,0,6,3,0,13000,"False"
"8810699",8810698,277022,191892840,2593,0,7,3,1,16333,"False"
"8810700",8810699,277022,191892840,2595,0,7,0,1,16333,"False"
"8810701",8810700,277022,191892840,2594,0,7,0,0,16333,"False"
"8810702",8810701,304847,191892840,4492,0,8,2,1,17000,"False"
"8810703",8810702,326251,191892840,4120,0,9,0,1,25000,"False"
"8810704",8810703,345001,191892840,4696,0,10,3,0,19000,"False"
"8810705",8810704,360758,191892840,6116,0,11,0,0,17000,"False"
"8810706",8810705,420569,191892840,6173,0,12,3,0,13000,"False"
"8810707",8810706,465827,191892840,6370,0,13,1,0,58000,"False"
"8810708",8810707,590533,191892840,6880,0,14,0,1,43000,"False"
"8810709",8810708,590533,191892840,6878,0,14,0,0,43000,"False"
"8810710",8810709,590533,191892840,6877,0,14,2,1,43000,"False"
"8810711",8810710,590533,191892840,6879,0,14,0,0,43000,"False"
"8810712",8810711,660874,191892840,7218,0,15,1,0,30500,"False"
"8810713",8810712,660874,191892840,7217,0,15,1,0,30500,"False"
"8810714",8810713,660874,191892840,7219,0,15,1,0,30500,"False"
"8810715",8810714,660874,191892840,7216,0,15,1,0,30500,"False"
"8810716",8810715,742743,191892840,5262,0,16,0,1,10000,"False"
"8810717",8810716,805446,191892840,4514,0,17,3,1,36000,"True"
"8810718",8810717,829169,191892840,5666,0,18,0,1,44000,"True"
"8810719",8810718,899757,191892840,8468,0,19,1,0,10000,"True"
"8810720",8810719,953140,191892840,3890,0,20,0,1,44000,"True"
"8810721",8810720,1045398,191892840,4108,0,21,3,0,23000,"True"
"8810722",8810721,1100970,191892840,5223,0,22,2,0,18000,"True"
"8810723",8810722,1163596,191892840,5201,0,23,0,1,20000,"True"
"8810724",8810723,1208650,191892840,4979,0,24,2,1,36000,"True"
"8810725",8810724,1251467,191892840,5718,0,25,0,1,24000,"True"
"8810726",8810725,53075205,191892840,5085,0,26,3,1,28000,"True"
"8810727",8810726,53140531,191892840,6363,0,27,3,1,22000,"True"
"8810728",8810727,53177194,191892840,3595,0,28,0,1,51000,"True"
"8810729",8810728,53252734,191892840,3633,0,29,2,1,19000,"True"
"8810730",8810729,53310408,191892840,5994,0,30,2,1,47000,"True"
"8810731",8810730,53362838,191892840,6318,0,31,0,1,36000,"True"
"8810732",8810731,53423787,191892840,4419,0,32,1,1,36000,"True"
"9136739",9136738,0,198681187,7900,0,0,0,1,NA,""
"9136740",9136739,28747,198681187,7876,0,1,2,0,19000,"False"
"9136741",9136740,63864,198681187,175,0,2,3,0,25000,"False"
"9136742",9136741,85891,198681187,1278,0,3,3,1,32000,"False"
"9136743",9136742,272775,198681187,2063,0,4,0,1,19000,"False"
"9136744",9136743,272775,198681187,2065,0,4,2,1,19000,"False"
"9136745",9136744,272775,198681187,2064,0,4,1,1,19000,"False"
"9136746",9136745,429754,198681187,3364,0,5,1,1,60333,"False"
"9136747",9136746,429754,198681187,3365,0,5,0,0,60333,"False"
"9136748",9136747,429754,198681187,3363,0,5,3,1,60333,"False"
"9136749",9136748,525624,198681187,2946,0,6,3,1,50333,"False"
"9136750",9136749,525624,198681187,2947,0,6,1,1,50333,"False"
"9136751",9136750,525624,198681187,2948,0,6,3,0,50333,"False"
"9136752",9136751,651093,198681187,2595,0,7,0,1,30333,"False"
"9136753",9136752,651093,198681187,2594,0,7,2,1,30333,"False"
"9136754",9136753,651093,198681187,2593,0,7,3,1,30333,"False"
"9136755",9136754,677417,198681187,4492,0,8,2,1,39666,"False"
"9136756",9136755,693137,198681187,4120,0,9,3,0,23000,"False"
"9136757",9136756,712035,198681187,4696,0,10,0,1,13000,"False"
"9136758",9136757,731763,198681187,6116,0,11,0,0,16000,"False"
"9136759",9136758,752868,198681187,6173,0,12,2,1,16000,"False"
"9136760",9136759,778410,198681187,6370,0,13,0,0,18000,"False"
"9136761",9136760,883139,198681187,6878,0,14,1,1,22000,"False"
"9136762",9136761,883139,198681187,6877,0,14,2,1,22000,"False"
"9136763",9136762,883139,198681187,6880,0,14,2,0,22000,"False"
"9136764",9136763,883139,198681187,6879,0,14,3,0,22000,"False"
"9136765",9136764,1206126,198681187,7216,0,15,0,0,25000,"False"
"9136766",9136765,1206126,198681187,7217,0,15,1,0,25000,"False"
"9136767",9136766,1206126,198681187,7218,0,15,2,1,25000,"False"
"9136768",9136767,1206126,198681187,7219,0,15,0,0,25000,"False"
"9189730",9189729,0,199694281,7900,0,0,0,1,NA,""
"9189731",9189730,22145,199694281,7876,0,1,2,0,17000,"False"
"9189732",9189731,44163,199694281,175,0,2,1,0,19000,"False"
"9189733",9189732,62358,199694281,1278,0,3,0,0,20000,"False"
"9189734",9189733,161891,199694281,2064,0,4,0,0,16000,"False"
"9189735",9189734,161891,199694281,2063,0,4,0,1,16000,"False"
"9189736",9189735,161891,199694281,2065,0,4,0,0,16000,"False"
"9189737",9189736,200081,199694281,3365,0,5,1,0,25666,"False"
"9189738",9189737,200081,199694281,3364,0,5,1,1,25666,"False"
"9189739",9189738,200081,199694281,3363,0,5,3,1,25666,"False"
"9189740",9189739,206325,199694281,2948,0,6,1,0,6000,"False"
"9189741",9189740,206325,199694281,2946,0,6,1,0,6000,"False"
"9189742",9189741,206325,199694281,2947,0,6,1,1,6000,"False"
"9189743",9189742,215242,199694281,2594,0,7,1,0,1000,"False"
"9189744",9189743,215242,199694281,2595,0,7,1,0,1000,"False"
"9189745",9189744,215242,199694281,2593,0,7,1,0,1000,"False"
"9189746",9189745,219927,199694281,4492,0,8,1,0,2000,"False"
"9189747",9189746,249802,199694281,4120,0,9,3,0,2000,"False"
"9189748",9189747,275275,199694281,4696,0,10,1,0,28000,"False"
"9189749",9189748,299623,199694281,6116,0,11,1,0,23000,"False"
"9189750",9189749,327251,199694281,6173,0,12,0,0,22000,"False"
"9189751",9189750,361179,199694281,6370,0,13,0,0,25000,"False"
"9189752",9189751,523309,199694281,6878,0,14,0,0,32000,"False"
"9189753",9189752,523309,199694281,6880,0,14,1,0,32000,"False"
"9189754",9189753,523309,199694281,6879,0,14,2,1,32000,"False"
"9189755",9189754,523309,199694281,6877,0,14,0,0,32000,"False"
"9189756",9189755,557047,199694281,7219,0,15,1,0,39750,"False"
"9189757",9189756,557047,199694281,7218,0,15,1,0,39750,"False"
"9189758",9189757,557047,199694281,7216,0,15,1,0,39750,"False"
"9189759",9189758,557047,199694281,7217,0,15,1,0,39750,"False"
"9422752",9422751,0,205331185,5824,0,0,0,1,NA,""
"9422753",9422752,58176,205331185,4998,0,1,3,0,16000,"False"
"9422754",9422753,71640,205331185,5880,0,2,1,1,7000,"False"
"9422755",9422754,103775,205331185,5182,0,3,0,1,11000,"False"
"9422756",9422755,128114,205331185,5980,0,4,1,0,29000,"False"
"9422757",9422756,164949,205331185,7978,0,5,0,0,22000,"False"
"9422758",9422757,182118,205331185,9715,0,6,3,0,32000,"False"
"9422759",9422758,204223,205331185,4934,0,7,1,1,15000,"False"
"9422760",9422759,228820,205331185,5430,0,8,2,0,19000,"False"
"9422761",9422760,249033,205331185,3577,0,9,2,0,22000,"False"
"9422762",9422761,274208,205331185,98,0,10,3,0,17000,"False"
"9422763",9422762,5609852,205331185,6005,0,11,0,0,21000,"False"
"9422764",9422763,5644120,205331185,9697,0,12,1,0,13000,"True"
"9422765",9422764,5693486,205331185,5703,0,13,1,0,19000,"True"
"9422766",9422765,5735630,205331185,8847,0,14,0,1,33000,"True"
"9422767",9422766,5753659,205331185,6462,0,15,1,1,35000,"True"
"9422768",9422767,5771384,205331185,5193,0,16,2,1,10000,"True"
"9422769",9422768,5794555,205331185,6661,0,17,2,1,10000,"True"
"9422770",9422769,5818959,205331185,9051,0,18,1,1,14000,"True"
"9422771",9422770,5835604,205331185,9283,0,19,3,0,16000,"True"
"9422772",9422771,5874404,205331185,5348,0,20,3,1,9000,"True"
"9422773",9422772,292397082,205331185,8468,0,21,0,1,30000,"True"
"9422774",9422773,292422623,205331185,7992,0,22,3,0,15000,"True"
"9422775",9422774,292447188,205331185,9327,0,23,0,1,18000,"True"
"9422776",9422775,292526347,205331185,4992,0,24,1,0,17000,"True"
"9422777",9422776,466168257,205331185,6173,0,25,1,0,49000,"True"
"9422778",9422777,639779831,205331185,9401,0,26,2,1,19000,"True"
"9422779",9422778,639795907,205331185,5673,0,27,0,1,9000,"True"
"9422780",9422779,639808755,205331185,5602,0,28,2,0,10000,"True"
"9422781",9422780,639833570,205331185,5406,0,29,1,0,7000,"True"
"9422782",9422781,639851494,205331185,5765,0,30,0,1,17000,"True"
"9422783",9422782,639911414,205331185,6005,0,31,1,1,9000,"True"
"9422784",9422783,639927281,205331185,5765,0,32,0,1,7000,"True"
"9422785",9422784,639938496,205331185,5880,0,33,1,1,10000,"True"
"9422786",9422785,639973511,205331185,7992,0,34,3,0,5000,"True"
"9422787",9422786,640003673,205331185,7978,0,35,1,1,29000,"True"
"9422788",9422787,640032004,205331185,8468,0,36,1,0,22000,"True"
"9422789",9422788,640044348,205331185,5182,0,37,0,1,21000,"True"
"9422790",9422789,640062945,205331185,5703,0,38,1,0,7000,"True"
"9422791",9422790,640098266,205331185,6462,0,39,1,1,14000,"True"
"9422792",9422791,640111404,205331185,4998,0,40,3,0,30000,"True"
"9422793",9422792,640126975,205331185,5980,0,41,1,0,8000,"True"
"9422794",9422793,640141903,205331185,5348,0,42,1,0,11000,"True"
"9422795",9422794,640165574,205331185,8847,0,43,3,0,10000,"True"
"9422796",9422795,640188585,205331185,5193,0,44,2,1,18000,"True"
"9422797",9422796,640218442,205331185,98,0,45,3,0,18000,"True"
"9422798",9422797,640235237,205331185,9283,0,46,3,0,22000,"True"
"9422799",9422798,640249895,205331185,5824,0,47,0,1,10000,"True"
"9422800",9422799,640268583,205331185,4934,0,48,1,1,10000,"True"
"9422801",9422800,640284193,205331185,3577,0,49,2,0,15000,"True"
"9422802",9422801,640329883,205331185,6173,0,50,2,1,11000,"True"
"9422803",9422802,640350933,205331185,9715,0,51,1,0,41000,"True"
"9422804",9422803,640373269,205331185,9401,0,52,2,1,15000,"True"
"9422805",9422804,640390166,205331185,5430,0,53,2,0,9000,"True"
"9422806",9422805,640401450,205331185,5673,0,54,0,1,7000,"True"
"9422807",9422806,640417181,205331185,6661,0,55,2,1,5000,"True"
"9422808",9422807,640431127,205331185,9051,0,56,1,1,11000,"True"
"9422809",9422808,640464363,205331185,9697,0,57,0,1,9000,"True"
"9422810",9422809,640499264,205331185,9327,0,58,1,0,28000,"True"
"9422811",9422810,640514130,205331185,5406,0,59,0,1,30000,"True"
"9422812",9422811,640528250,205331185,5602,0,60,3,0,10000,"True"
"9422813",9422812,1430488491,205331185,4070,0,61,0,0,7000,"True"
"9422814",9422813,1430508569,205331185,4484,0,62,1,0,27000,"True"
"9422815",9422814,1430521673,205331185,3857,0,63,1,1,14000,"True"
"9422816",9422815,1430564722,205331185,8755,0,64,1,0,6000,"True"
"9422817",9422816,2469054297,205331185,2837,0,66,1,1,33000,"True"
"9422818",9422817,2469054297,205331185,2836,0,66,2,1,33000,"True"
"9422819",9422818,2469054297,205331185,2838,0,66,3,0,33000,"True"
"9422820",9422819,2469147709,205331185,3421,0,67,3,0,20333,"True"
"9422821",9422820,2469147709,205331185,3422,0,67,1,1,20333,"True"
"9422822",9422821,2469147709,205331185,3420,0,67,1,1,20333,"True"
"9422823",9422822,2469232376,205331185,3181,0,68,2,1,19000,"True"
"9422824",9422823,2469232376,205331185,3182,0,68,3,1,19000,"True"
"9422825",9422824,2469232376,205331185,3180,0,68,3,0,19000,"True"
"9422826",9422825,2469325668,205331185,10725,0,69,0,1,17333,"True"
"9422827",9422826,2469325668,205331185,10726,0,69,3,1,17333,"True"
"9422828",9422827,2469325668,205331185,10727,0,69,3,0,17333,"True"
"9422829",9422828,2469419885,205331185,3075,0,70,1,0,15666,"True"
"9422830",9422829,2469419885,205331185,3077,0,70,0,0,15666,"True"
"9422831",9422830,2469419885,205331185,3076,0,70,2,1,15666,"True"
"9422832",9422831,2469492809,205331185,3367,0,71,1,1,18333,"True"
"9422833",9422832,2469492809,205331185,3366,0,71,0,1,18333,"True"
"9422834",9422833,2469492809,205331185,3368,0,71,2,1,18333,"True"
"9422835",9422834,2469579360,205331185,2804,0,72,0,0,13333,"True"
"9422836",9422835,2469579360,205331185,2805,0,72,1,0,13333,"True"
"9422837",9422836,2469579360,205331185,2803,0,72,1,0,13333,"True"
"9422838",9422837,2469677188,205331185,3539,0,73,1,0,17666,"True"
"9422839",9422838,2469677188,205331185,3537,0,73,0,1,17666,"True"
"9422840",9422839,2469677188,205331185,3538,0,73,3,0,17666,"True"
"9422841",9422840,2469805196,205331185,3056,0,74,0,0,16000,"True"
"9422842",9422841,2469805196,205331185,3055,0,74,0,0,16000,"True"
"9422843",9422842,2469805196,205331185,3054,0,74,2,0,16000,"True"
"9422844",9422843,2469877987,205331185,2969,0,75,3,0,25666,"True"
"9422845",9422844,2469877987,205331185,2968,0,75,0,0,25666,"True"
"9422846",9422845,2469877987,205331185,2967,0,75,3,1,25666,"True"
"9422847",9422846,2469920675,205331185,32168,1,76,-1,-1,NA,"False"
"9422848",9422847,2469969343,205331185,2968,0,77,2,1,13000,"True"
"9422849",9422848,2469969343,205331185,2969,0,77,1,1,13000,"True"
"9422850",9422849,2469969343,205331185,2967,0,77,3,1,13000,"True"
"9422851",9422850,2470119930,205331185,669,0,79,1,1,13666,"True"
"9422852",9422851,2470160029,205331185,339,0,80,0,1,16000,"True"
"9422853",9422852,2470196312,205331185,1233,0,81,1,1,17000,"True"
"9422854",9422853,2470220270,205331185,294,0,82,3,1,14000,"True"
"9422855",9422854,2470240097,205331185,1240,0,83,0,1,18000,"True"
"9422856",9422855,2470267030,205331185,255,0,84,3,1,14000,"True"
"9422857",9422856,2470292221,205331185,438,0,85,1,0,19000,"True"
"9422858",9422857,2470320731,205331185,10684,0,86,3,0,17000,"True"
"9422859",9422858,2470350171,205331185,574,0,87,0,1,22000,"True"
"9422860",9422859,2470375859,205331185,946,0,88,0,1,22000,"True"
"9422861",9422860,2470399782,205331185,1252,0,89,0,0,17000,"True"
"9422862",9422861,2470422432,205331185,10685,0,90,0,1,16000,"True"
"9422863",9422862,2470448212,205331185,384,0,91,3,0,16000,"True"
"9422864",9422863,2470470055,205331185,1152,0,92,1,1,20000,"True"
"9422865",9422864,2470489935,205331185,899,0,93,0,1,16000,"True"
"9422866",9422865,2470589101,205331185,899,0,94,0,1,14000,"True"
"9422867",9422866,2470602396,205331185,1152,0,95,1,1,11000,"True"
"9422868",9422867,2470621939,205331185,384,0,96,0,1,9000,"True"
"9422869",9422868,2470643327,205331185,10685,0,97,0,1,15000,"True"
"9422870",9422869,2470677831,205331185,1252,0,98,0,0,16000,"True"
"9422871",9422870,2470715952,205331185,946,0,99,0,1,15000,"True"
"9422872",9422871,2470738200,205331185,574,0,100,0,1,17000,"True"
"9422873",9422872,2470758770,205331185,10684,0,101,0,1,15000,"True"
"9422874",9422873,2470781450,205331185,438,0,102,1,0,16000,"True"
"9422875",9422874,2470807617,205331185,255,0,103,3,1,18000,"True"
"9422876",9422875,2470918204,205331185,131,0,104,1,1,19000,"True"
"9422877",9422876,2470944294,205331185,130,0,105,3,1,19000,"True"
"9422878",9422877,2470969217,205331185,18,0,106,3,0,20000,"True"
"9422879",9422878,2470998287,205331185,10678,0,107,2,0,20000,"True"
"9422880",9422879,2471025796,205331185,4,0,108,1,0,22000,"True"
"9422881",9422880,2471051695,205331185,73,0,109,1,1,19000,"True"
"9422882",9422881,2471078718,205331185,7983,0,110,0,1,20000,"True"
"9422883",9422882,2471094974,205331185,10587,0,111,0,1,22000,"True"
"9422884",9422883,2471107955,205331185,97,0,112,1,1,11000,"True"
"9422885",9422884,2471137111,205331185,124,0,113,2,0,8000,"True"
"9422886",9422885,2534228282,205331185,6874,0,114,0,0,23000,"True"
"9422887",9422886,2534228282,205331185,6875,0,114,1,1,23000,"True"
"9422888",9422887,2534228282,205331185,6876,0,114,0,1,23000,"True"
"9422889",9422888,2534228282,205331185,6873,0,114,2,0,23000,"True"
"9422890",9422889,2534341364,205331185,6848,0,115,3,1,12000,"True"
"9422891",9422890,2534341364,205331185,6846,0,115,3,1,12000,"True"
"9422892",9422891,2534341364,205331185,6845,0,115,3,1,12000,"True"
"9422893",9422892,2534341364,205331185,6847,0,115,3,1,12000,"True"
"9422894",9422893,2534449035,205331185,6901,0,116,2,1,23250,"True"
"9422895",9422894,2534449035,205331185,6902,0,116,3,1,23250,"True"
"9422896",9422895,2534449035,205331185,6900,0,116,3,1,23250,"True"
"9422897",9422896,2534449035,205331185,6903,0,116,1,1,23250,"True"
"9422898",9422897,2534584649,205331185,10019,0,117,0,0,24750,"True"
"9422899",9422898,2534584649,205331185,10018,0,117,3,1,24750,"True"
"9422900",9422899,2534584649,205331185,10020,0,117,2,1,24750,"True"
"9422901",9422900,2534584649,205331185,10017,0,117,1,0,24750,"True"
"9422902",9422901,2534700853,205331185,6569,0,118,1,1,28250,"True"
"9422903",9422902,2534700853,205331185,6570,0,118,3,1,28250,"True"
"9422904",9422903,2534700853,205331185,6572,0,118,0,1,28250,"True"
"9422905",9422904,2534700853,205331185,6571,0,118,2,0,28250,"True"
"9422906",9422905,2534859079,205331185,7897,0,119,3,0,20750,"True"
"9422907",9422906,2534907169,205331185,29680,1,121,-1,-1,NA,"False"
"9422908",9422907,2534930387,205331185,18,0,122,1,1,22000,"True"
"9422909",9422908,2534954900,205331185,7897,0,123,0,1,20000,"True"
"9422910",9422909,2534981493,205331185,10672,0,120,3,1,20000,"True"
"9422911",9422910,2535010261,205331185,7942,0,124,2,0,21000,"True"
"9422912",9422911,2535038868,205331185,12,0,125,3,0,20000,"True"
"9422913",9422912,2535065087,205331185,0,0,126,0,1,19000,"True"
"9422914",9422913,2631393705,205331185,8015,0,127,0,0,18000,"True"
"9422915",9422914,2631393705,205331185,8018,0,127,0,1,18000,"True"
"9422916",9422915,2631393705,205331185,8017,0,127,3,1,18000,"True"
"9422917",9422916,2631393705,205331185,8016,0,127,1,0,18000,"True"
"9422918",9422917,2631393705,205331185,8014,0,127,0,1,18000,"True"
"9422919",9422918,2652801036,205331185,7221,0,128,2,0,36200,"True"
"9422920",9422919,2652801036,205331185,7220,0,128,3,0,36200,"True"
"9422921",9422920,2652801036,205331185,7222,0,128,0,0,36200,"True"
"9422922",9422921,2652801036,205331185,7223,0,128,1,0,36200,"True"
"9422923",9422922,2653128794,205331185,7746,0,129,0,1,41750,"True"
"9422924",9422923,2653128794,205331185,7744,0,129,3,1,41750,"True"
"9422925",9422924,2653128794,205331185,7747,0,129,2,1,41750,"True"
"9422926",9422925,2653128794,205331185,7748,0,129,1,1,41750,"True"
"9422927",9422926,2653128794,205331185,7745,0,129,2,1,41750,"True"
"9422928",9422927,2653469187,205331185,7094,0,130,0,1,62400,"True"
"9422929",9422928,2653469187,205331185,7090,0,130,2,0,62400,"True"
"9422930",9422929,2653469187,205331185,7091,0,130,0,1,62400,"True"
"9422931",9422930,2653469187,205331185,7092,0,130,0,1,62400,"True"
"9422932",9422931,2653469187,205331185,7093,0,130,2,1,62400,"True"
"9422933",9422932,2653636779,205331185,3644,0,131,1,1,64599,"True"
"9422934",9422933,2653670464,205331185,4080,0,132,2,0,5000,"True"
"9422935",9422934,2653700926,205331185,5669,0,133,1,1,12000,"True"
"9422936",9422935,2653728639,205331185,8714,0,134,2,1,8000,"True"
"9422937",9422936,2653747163,205331185,3696,0,135,0,1,21000,"True"
"9422938",9422937,2653771393,205331185,4427,0,136,2,0,12000,"True"
"9422939",9422938,2653794605,205331185,4987,0,137,1,0,15000,"True"
"9422940",9422939,2653814729,205331185,9382,0,138,3,1,16000,"True"
"9422941",9422940,2653828462,205331185,6660,0,139,1,1,14000,"True"
"9422942",9422941,2653846741,205331185,6087,0,140,0,1,8000,"True"
"9422943",9422942,2653871264,205331185,5620,0,141,2,0,12000,"True"
"9422944",9422943,2653897128,205331185,9189,0,142,2,0,17000,"True"
"9422945",9422944,2653941496,205331185,5658,0,143,1,0,19000,"True"
"9422946",9422945,2653954237,205331185,5717,0,144,2,1,38000,"True"
"9422947",9422946,2653968415,205331185,3878,0,145,0,0,6000,"True"
"9422948",9422947,2654263904,205331185,27043,1,78,-1,-1,NA,"False"
"9422949",9422948,2654367385,205331185,2838,0,146,0,1,6000,"True"
"9422950",9422949,2654367385,205331185,2837,0,146,3,0,6000,"True"
"9422951",9422950,2654367385,205331185,2836,0,146,2,1,6000,"True"
"9422952",9422951,2778384271,205331185,3494,0,148,3,1,18666,"True"
"9422953",9422952,2778384271,205331185,3493,0,148,0,1,18666,"True"
"9422954",9422953,2778384271,205331185,3492,0,148,2,1,18666,"True"
"9422955",9422954,2778439743,205331185,3526,0,149,1,1,19666,"True"
"9422956",9422955,2778439743,205331185,3525,0,149,3,1,19666,"True"
"9422957",9422956,2778439743,205331185,3527,0,149,3,1,19666,"True"
"9422958",9422957,2778481368,205331185,10561,0,150,3,1,14000,"True"
"9422959",9422958,2778505783,205331185,7851,0,151,3,1,17000,"True"
"9422960",9422959,2778532792,205331185,96,0,152,2,1,19000,"True"
"9422961",9422960,2778557530,205331185,7980,0,153,0,0,22000,"True"
"9422962",9422961,2778585645,205331185,10565,0,154,2,1,19000,"True"
"9422963",9422962,2779300122,205331185,10686,0,147,0,1,21000,"True"
"9422964",9422963,2779422729,205331185,776,0,155,1,1,19000,"True"
"9422965",9422964,2779445724,205331185,242,0,156,3,1,35000,"True"
"9422966",9422965,2779468848,205331185,705,0,157,1,1,17000,"True"
"9422967",9422966,2779495067,205331185,10688,0,158,0,1,17000,"True"
"9422968",9422967,2815602416,205331185,565,0,159,0,1,16000,"True"
"9422969",9422968,2815624561,205331185,1344,0,160,3,1,14000,"True"
"9422970",9422969,2815647540,205331185,1337,0,161,0,1,16000,"True"
"9422971",9422970,2815669062,205331185,10687,0,162,1,1,17000,"True"
"9422972",9422971,2815689734,205331185,853,0,163,1,0,16000,"True"
"9422973",9422972,2815716425,205331185,462,0,164,0,1,15000,"True"
"9422974",9422973,2815736819,205331185,721,0,165,0,0,15000,"True"
"9422975",9422974,2815760010,205331185,319,0,166,3,0,15000,"True"
"9422976",9422975,2815781095,205331185,924,0,167,3,0,18000,"True"
"9422977",9422976,2815806109,205331185,885,0,168,1,0,15000,"True"
"9422978",9422977,3049116496,205331185,3082,0,170,1,1,18000,"True"
"9422979",9422978,3049116496,205331185,3083,0,170,3,0,18000,"True"
"9422980",9422979,3049116496,205331185,3081,0,170,1,1,18000,"True"
"9422981",9422980,3049215911,205331185,3516,0,171,3,1,17000,"True"
"9422982",9422981,3049215911,205331185,3517,0,171,0,1,17000,"True"
